"","ID","artif","available","unavailable","munic","kommunenummer","artifshare","municipality","pop","popdens","pop_2050","popdens_2050","popdens_chg","popdens_chg_rel","artifshare_chg","artifshare_2050","artif_2050","artif_chg","elig_tld"
"124","124",1441,17859,147871,"BÃ¸mlo","4613",0.0806876084887172,"4613 Bømlo",12268,68.6936558597906,11879,66.5154823898315,-2.17817346995912,-3.17085099445712,-0.00165049441207318,0.079037114076644,1412,0,100
"125","125",1771,13045,2107,"Vestby","3216",0.135760827903411,"3216 Vestby",19493,149.428899961671,24377,186.868532004599,37.4396320429283,25.0551480018468,0.0243023083501273,0.160063136253539,2088,317,9.16250610351562
"126","126",1396,95855,49456,"Surnadal","1566",0.0145636638672996,"1566 Surnadal",5953,6.21042199154974,5358,5.58969276511397,-0.620729226435762,-9.9949605241055,-0.000520545139276078,0.0140431187280235,1346,0,100
"127","127",1254,64159,115802,"Sunndal","1563",0.0195451924125999,"1563 Sunndal",7227,11.2642029956826,6812,10.6173724652816,-0.646830530401035,-5.74235505742355,-0.000537854131152132,0.0190073382814478,1219,0,100
"128","128",700,27721,28751,"Sauda","1135",0.0252516142996284,"1135 Sauda",4572,16.4929115111287,4162,15.0138883878648,-1.47902312326395,-8.96762904636921,-0.00121996686628114,0.0240316474333473,666,0,100
"129","129",1683,6688,8320,"Horten","3901",0.251644736842105,"3901 Horten",27939,417.748205741627,29859,446.456339712919,28.7081339712919,6.87211424889939,0.0130325247469185,0.264677261589024,1770,87,12.6257972717285
"130","130",1382,54777,9691,"Froland","4214",0.0252295671540975,"4214 Froland",6236,11.3843401427606,7459,13.6170290450372,2.2326889022765,19.6119307248236,0.00185168123735288,0.0270812483914504,1483,101,6.91123199462891
"131","131",981,38196,6720,"Rollag","3336",0.0256833176248822,"3336 Rollag",1395,3.65221489161169,1466,3.83809823018117,0.185883338569484,5.08960573476702,0.000156449993072436,0.0258397676179546,987,6,5.22577428817749
"132","132",5860,74856,81083,"Larvik","3909",0.0782836379181362,"3909 Larvik",48715,65.0782836379181,52651,70.3363791813615,5.2580955434434,8.07964692599814,0.00398364068007456,0.0822672785982107,6158,298,15.246148109436
"133","133",604,4399,47195,"Aukra","1547",0.13730393271198,"1547 Aukra",3678,83.6099113434872,4398,99.9772675608093,16.3673562173221,19.5758564437194,0.0119356687347813,0.149239601446761,657,53,5.7954158782959
"134","134",214,6289,164336,"Leka","5052",0.0340276673557004,"5052 Leka",604,9.60407059945937,704,11.1941485132772,1.59007791381778,16.5562913907285,0.00132338896211637,0.0353510563178168,222,8,1.81117355823517
"135","135",2993,137144,89077,"Sunnfjord","4647",0.0218237764685294,"4647 Sunnfjord",22450,16.3696552528729,22428,16.3536137198857,-0.0160415329872237,-0.0979955456570068,-1.32183516462128e-05,0.0218105581168832,2991,0,100
"136","136",615,5361,6935,"Sula","1531",0.114717403469502,"1531 Sula",9720,181.309457190823,10981,204.831188211155,23.521731020332,12.9732510288066,0.0147173905763194,0.129434794045821,694,79,11.5803842544556
"137","137",1207,52516,157416,"BrÃ¸nnÃ¸y","1813",0.0229834717038617,"1813 Brønnøy",7826,14.9021250666464,7395,14.0814228044786,-0.820702262167719,-5.50728341426015,-0.000678383109695839,0.0223050885941658,1171,0,100
"138","138",267,29725,358541,"MÃ¥sÃ¸y","5618",0.00898233809924306,"5618 Måsøy",1113,3.74432296047098,1334,4.48780487804878,0.743481917577797,19.8562443845463,0.000625364989292279,0.00960770308853534,286,19,1.06714129447937
"139","139",1128,38783,23847,"Gjesdal","1122",0.0290849083361267,"1122 Gjesdal",12362,31.8747905009927,14007,36.1163396333445,4.2415491323518,13.3069082672707,0.00339433465285724,0.0324792429889839,1260,132,10.017484664917
"140","140",157,18811,47291,"Vevelstad","1816",0.00834618042634629,"1816 Vevelstad",480,2.55169847429695,534,2.83876455265536,0.287066078358407,11.25,0.000242040082555167,0.00858822050890145,162,5,1.49236440658569
"141","141",965,64544,39501,"Os","3430",0.0149510411502231,"3430 Os",1891,2.92978433316807,1876,2.90654437283094,-0.0232399603371345,-0.793231094658915,-1.95874170188857e-05,0.0149314537332042,964,0,100
"142","142",2208,6290,50244,"Sola","1124",0.351033386327504,"1124 Sola",28685,456.0413354531,33906,539.046104928458,83.0047694753578,18.2011504270525,0.0348183884118486,0.385851774739353,2427,219,27.2357749938965
"143","143",404,11569,28722,"Nesna","1828",0.0349209093266488,"1828 Nesna",1808,15.6279713026191,2235,19.3188693923416,3.69089808972254,23.6172566371682,0.0030356949736987,0.0379566043003475,439,35,2.79275441169739
"144","144",1115,57006,79436,"Dovre","3431",0.0195593446303898,"3431 Dovre",2503,4.39076588429288,2462,4.31884363049504,-0.0719222537978457,-1.63803435876947,-6.0471589710872e-05,0.0194988730406789,1112,0,100
"145","145",1785,97738,76435,"Balsfjord","5532",0.0182631115840308,"5532 Balsfjord",5571,5.6999324725286,5655,5.78587652704168,0.0859440545130861,1.50780829294561,7.20919977221035e-05,0.0183352035817529,1792,7,5.35145282745361
"146","146",1521,33622,3315,"LÃ¸ten","3412",0.0452382368687169,"3412 Løten",7929,23.5827731842246,8558,25.4535720659092,1.87079888168461,7.93290452768318,0.0015207580887463,0.0467589949574632,1572,51,10.8599786758423
"147","147",2992,40261,8468,"Holmestrand","3903",0.0743150940115745,"3903 Holmestrand",26872,66.7444921884702,33427,83.0257569359926,16.2812647475224,24.393420660911,0.0121948419627638,0.0865099359743382,3483,491,8.14818096160889
"148","148",1791,27131,78808,"KragerÃ¸","4014",0.0660130478050938,"4014 Kragerø",10445,38.4983966680181,10069,37.1125281043824,-1.38586856363569,-3.59980852082335,-0.00110212484105377,0.06491092296404,1761,0,100
"149","149",1033,59906,90593,"Vang","3454",0.0172436817681034,"3454 Vang",1645,2.74596868427203,1976,3.29850098487631,0.55253230060428,20.1215805471125,0.000465610869163222,0.0177092926372666,1061,28,3.89190006256104
"150","150",247,8807,165963,"Solund","4636",0.0280458726013398,"4636 Solund",750,8.51595321903032,778,8.83388213920745,0.317928920177133,3.73333333333335,0.000265373330128142,0.028311245931468,249,2,1.34420931339264
"151","151",1231,53482,17366,"Kviteseid","4028",0.0230170898620096,"4028 Kviteseid",2458,4.59593882053775,2513,4.69877715867021,0.102838338132456,2.23759153783563,8.64228798208629e-05,0.0231035127418305,1236,5,4.6520938873291
"152","152",608,33687,12433,"HÃ¦gebostad","4226",0.01804850535815,"4226 Hægebostad",1776,5.27206340724909,1691,5.01974055273548,-0.25232285451361,-4.78603603603603,-0.000211867827749216,0.0178366375304008,601,0,100
"153","153",2977,126070,81985,"Voss","4621",0.0236138653129214,"4621 Voss",16471,13.0649639089395,17546,13.9176647894027,0.852700880463235,6.526622548722,0.000706014350011275,0.0243198796629327,3066,89,13.6070652008057
"154","154",621,49122,47945,"Vik","4639",0.0126419934041774,"4639 Vik",2551,5.19319245959041,2170,4.41757257440658,-0.775619885183828,-14.9353194825559,-0.000651638701686237,0.0119903547024911,589,0,100
"155","155",1756,68464,49015,"Ã…l","3328",0.0256485160084132,"3328 Ål",5007,7.31333255433513,5242,7.65657863986913,0.343246085534003,4.69342919912122,0.000287079603325923,0.0259355956117391,1776,20,9.36352062225342
"156","156",1127,10128,5773,"RÃ¥de","3112",0.111275671406003,"3112 Råde",7883,77.8337282780411,9594,94.7274881516588,16.8937598736177,21.704934669542,0.0124270303093146,0.123702701715318,1253,126,8.79425811767578
"157","157",449,13220,62706,"DÃ¸nna","1827",0.033963691376702,"1827 Dønna",1427,10.7942511346445,1378,10.4236006051437,-0.370650529500757,-3.43377715487037,-0.000308375981068559,0.0336553153956334,445,0,100
"158","158",2313,42805,32450,"BjÃ¸rnafjorden","4624",0.0540357434879103,"4624 Bjørnafjorden",26080,60.9274617451232,30340,70.8795701436748,9.95210839855157,16.3343558282209,0.00756184504215839,0.0615975885300687,2637,324,9.08136749267578
"159","159",2571,96097,7983,"Ã…snes","3418",0.0267542170931455,"3418 Åsnes",7339,7.63707503876292,7282,7.57775997169527,-0.0593150670676508,-0.776672571194991,-4.95989221048123e-05,0.0267046181710407,2566,0,100
"160","160",12514,41699,6372,"Oslo","0301",0.300103119978896,"0301 Oslo",717710,1721.16837334229,817225,1959.81918031607,238.650806973788,13.8656281785122,0.030918452774726,0.331021572753622,13803,1289,32.6704559326172
"161","161",745,22913,25323,"Tysnes","4616",0.0325142931960023,"4616 Tysnes",2922,12.7525858682844,2993,13.0624536289443,0.309867760659886,2.42984257357973,0.000256813536306782,0.0327711067323091,751,6,3.940016746521
"162","162",114,1381,181036,"VÃ¦rÃ¸y","1857",0.0825488776249095,"1857 Værøy",683,49.4569152787835,650,47.0673425054308,-2.38957277335265,-4.83162518301611,-0.00186812880778847,0.080680748817121,111,0,100
"163","163",511,10554,13519,"Fitjar","4615",0.0484176615501232,"4615 Fitjar",3203,30.3486829638052,3193,30.2539321584233,-0.094750805381846,-0.312207305650953,-7.62882340860326e-05,0.0483413733160371,510,0,100
"164","164",1243,65672,29113,"Rennebu","5022",0.018927396759654,"5022 Rennebu",2484,3.78243391399683,2396,3.64843464490194,-0.133999269094896,-3.5426731078905,-0.000112787068848141,0.0188146096908059,1236,0,100
"165","165",874,54685,152864,"SkjÃ¥k","3433",0.0159824449117674,"3433 Skjåk",2141,3.91515040687574,1767,3.23123342781384,-0.6839169790619,-17.4684726763195,-0.000575790674616999,0.0154066542371504,843,0,100
"166","166",214,3793,15066,"Bokn","1145",0.0564197205378328,"1145 Bokn",883,23.2797258107039,920,24.2552069601898,0.975481149485894,4.19026047565118,0.000793949630459284,0.0572136701682921,217,3,6.09668636322021
"167","167",1829,73677,10584,"Sigdal","3332",0.0248245721188431,"3332 Sigdal",3526,4.78575403450195,3582,4.86176147237265,0.0760074378707056,1.58820192853091,6.38558247042726e-05,0.0248884279435473,1834,5,5.5310230255127
"168","168",5144,40516,20151,"Sandefjord","3907",0.126962187777668,"3907 Sandefjord",66231,163.468753085201,73640,181.755355908777,18.2866028235759,11.1866044601471,0.0117900483395013,0.138752236117169,5622,478,17.7830467224121
"169","169",1364,92263,63167,"Sirdal","4228",0.0147838245016962,"4228 Sirdal",1873,2.03006622372999,1912,2.07233668968059,0.0422704659505975,2.08222103577148,3.56792163292278e-05,0.0148195037180255,1367,3,7.49438190460205
"170","170",1010,87386,25686,"Ã…mli","4217",0.011557915455565,"4217 Åmli",1802,2.06211521296318,1942,2.22232394205021,0.160208729087039,7.76914539400666,0.000135206510859974,0.0116931219664249,1022,12,3.01317524909973
"171","171",385,21208,25771,"DyrÃ¸y","5528",0.0181535269709544,"5528 Dyrøy",1073,5.05941154281403,1011,4.76706903055451,-0.292342512259524,-5.77819198508853,-0.000245567474655863,0.0179079594962985,380,0,100
"172","172",1609,62372,34605,"Ã˜ystre Slidre","3453",0.0257968319117553,"3453 Øystre Slidre",3298,5.28762906432373,3396,5.44475084974027,0.157121785416533,2.97149787750151,0.000131881379033905,0.0259287132907892,1617,8,6.8531551361084
"173","173",633,88182,53534,"Namsskogan","5044",0.00717833571477172,"5044 Namsskogan",810,0.91855480710349,920,1.04329681794471,0.124742010841215,13.5802469135803,0.000105481769010433,0.00728381748378216,642,9,2.00050377845764
"174","174",1081,135446,134960,"Bardu","5520",0.00798104041463018,"5520 Bardu",3986,2.94287022134282,4448,3.28396556561286,0.341095344270041,11.5905669844456,0.000287391755863588,0.00826843217049377,1120,39,6.3067774772644
"175","175",433,13705,65296,"SÃ¸mna","1812",0.0315943086464794,"1812 Sømna",1976,14.4180955855527,1891,13.7978839839475,-0.620211601605254,-4.30161943319838,-0.00051298921016083,0.0310813194363186,426,0,100
"176","176",1607,27725,78447,"Eigersund","1101",0.0579621280432822,"1101 Eigersund",15221,54.8999098286745,14857,53.5870153291253,-1.31289449954915,-2.39143288877209,-0.0010164796967311,0.0569456483465511,1579,0,100
"177","177",550,53417,99454,"Eidfjord","4619",0.0102963476046951,"4619 Eidfjord",968,1.81215717842634,987,1.84772637924256,0.0355692008162196,1.96280991735538,3.00341186771564e-05,0.0103263817233723,552,2,3.30289554595947
"178","178",909,71220,56487,"Folldal","3429",0.0127632687447346,"3429 Folldal",1532,2.15108115697838,1445,2.02892445942151,-0.122156697556866,-5.67885117493472,-0.000103101992859273,0.0126601667518754,902,0,100
"179","179",950,43790,54735,"Gulen","4635",0.0216944507878511,"4635 Gulen",2234,5.10162137474309,2304,5.26147522265357,0.159853847910482,3.13339301700986,0.000134216344360934,0.021828667132212,956,6,7.07014894485474
"180","180",798,5626,523520,"FrÃ¸ya","5014",0.141841450408816,"5014 Frøya",5453,96.9249911126911,6980,124.0668325631,27.1418414504088,28.00293416468,0.0192248864558999,0.161066336864716,906,108,2.90138506889343
"181","181",3148,61624,10791,"Stange","3413",0.0510839932493834,"3413 Stange",21605,35.0593924445021,24529,39.8042970271323,4.74490458263014,13.5339041888452,0.00377575773348925,0.0548597509828726,3381,233,12.1315116882324
"182","182",1573,31189,2889,"Nannestad","3238",0.0504344480425791,"3238 Nannestad",16126,51.7041264548399,22404,71.833018051236,20.1288915963962,38.9309190127744,0.0153971431890661,0.0658315912316452,2053,480,14.6477460861206
"183","183",3161,81458,147765,"Lindesnes","4205",0.0388052738834737,"4205 Lindesnes",23690,29.0824719487343,24610,30.2118883350929,1.12941638635861,3.88349514563107,0.000910328534252727,0.0397156024177264,3235,74,9.73855876922607
"184","184",33,454,85505,"Utsira","1151",0.0726872246696035,"1151 Utsira",215,47.3568281938326,305,67.1806167400881,19.8237885462555,41.8604651162791,0.0152741814245471,0.0879614060941506,40,7,0.495992958545685
"185","185",5245,23786,53829,"Stavanger","1103",0.220507861767426,"1103 Stavanger",149048,626.620701252838,161063,677.133608004709,50.5129067518709,8.06116150501853,0.0177626303092795,0.238270492076706,5668,423,25.3022174835205
"186","186",1429,90684,15572,"Drangedal","4016",0.0157580168497199,"4016 Drangedal",4086,4.50575625248114,3824,4.21684089806361,-0.288915354417538,-6.41213901125796,-0.000242914794922736,0.0155151020547972,1407,0,100
"187","187",975,14157,57690,"AverÃ¸y","1554",0.068870523415978,"1554 Averøy",5955,42.0639966094512,6417,45.3273998728544,3.26340326340326,7.75818639798488,0.00257034401992088,0.0714408674358988,1011,36,6.93710231781006
"188","188",816,62741,61956,"HÃ¸yanger","4638",0.0130058494445418,"4638 Høyanger",3879,6.18256004845316,3325,5.29956487783108,-0.882995170622081,-14.282031451405,-0.000740680581079791,0.0122651688634621,770,0,100
"189","189",1026,193550,102609,"Lierne","5042",0.00530095582536812,"5042 Lierne",1301,0.672177731852235,1109,0.572978558512012,-0.0991991733402222,-14.7578785549577,-8.3933662424118e-05,0.005217022162944,1010,0,100
"190","190",4498,247662,53767,"Trysil","3421",0.018161849617624,"3421 Trysil",6566,2.65119396596975,6094,2.46061164005782,-0.190582325911929,-7.1885470606153,-0.00016072754524644,0.0180011220723776,4458,0,100
"191","191",3663,24431,67434,"Arendal","4203",0.14993246285457,"4203 Arendal",46355,189.738447054971,48284,197.634153329786,7.89570627481478,4.16136339121993,0.00493554226418672,0.154868005118757,3784,121,15.3108177185059
"192","192",1887,27315,9767,"Bamble","4012",0.0690829214717188,"4012 Bamble",14269,52.2386966868021,14244,52.1471718835804,-0.0915248032216738,-0.175204989838112,-7.10969657202465e-05,0.0690118245059986,1885,0,100
"193","193",625,26555,14278,"Lund","1112",0.0235360572396912,"1112 Lund",3226,12.148371304839,3224,12.1408397665223,-0.00753153831670161,-0.0619962802231901,-6.25000814228997e-06,0.0235298072315489,625,0,100
"194","194",270,30201,280294,"Gamvik","5626",0.00894010132114831,"5626 Gamvik",1070,3.5429290420847,1366,4.52302903877355,0.980099996688852,27.6635514018692,0.000824507267464599,0.00976460858861291,295,25,1.21081781387329
"195","195",949,18049,68771,"Sokndal","1111",0.0525790902543077,"1111 Sokndal",3347,18.5439636544961,2993,16.5826361571278,-1.96132749736827,-10.5766357932477,-0.00161291060600856,0.0509661796482992,920,0,100
"196","196",829,84516,43502,"Fyresdal","4032",0.0098087936012116,"4032 Fyresdal",1256,1.48610913909792,1313,1.55355199015571,0.0674428510577878,4.53821656050955,5.69776498538755e-05,0.00986577125106548,834,5,3.25431251525879
"197","197",554,63204,127203,"Bindal","1811",0.00876526802101133,"1811 Bindal",1399,2.21346750205683,1209,1.91285361685969,-0.30061388519714,-13.5811293781272,-0.000253733921797725,0.0085115340992136,538,0,100
"198","198",350,38788,242781,"BÃ¥tsfjord","5632",0.00902340930184593,"5632 Båtsfjord",2113,5.44756110137156,2076,5.35217077446633,-0.0953903269052283,-1.75106483672503,-8.00620575900071e-05,0.00894334724425593,347,0,100
"199","199",3424,19126,115642,"KarmÃ¸y","1149",0.179023319042142,"1149 Karmøy",43306,226.424762103942,43353,226.670500888842,0.245738784900112,0.108529995843522,0.000146517524615225,0.179169836566757,3427,3,31.2325248718262
"200","200",515,48227,103410,"Aurland","4641",0.0106786654778444,"4641 Aurland",1800,3.7323490990524,2263,4.69239222841976,0.960043129367367,25.7222222222222,0.000807389918189012,0.0114860553960334,554,39,2.44145011901855
"201","201",4349,52852,61213,"Sandnes","1108",0.0822863846212064,"1108 Sandnes",83702,158.370544161054,93609,177.115340952093,18.7447967910391,11.8360373706722,0.0121729365800791,0.0944593212012855,4992,643,23.1021862030029
"202","202",2272,40582,116290,"Hustadvika","1579",0.0559854122517372,"1579 Hustadvika",13437,33.1107387511705,13391,32.997388004534,-0.113350746636442,-0.342338319565386,-9.08503813320839e-05,0.0558945618704051,2268,0,100
"203","203",891,60545,18614,"Hjartdal","4024",0.0147163266991494,"4024 Hjartdal",1630,2.69221240399703,1632,2.69551573210009,0.00330332810306366,0.122699386503061,2.78521115232386e-06,0.0147191119103017,891,0,100
"204","204",1455,94740,96118,"Suldal","1134",0.0153578214059531,"1134 Suldal",3889,4.10491872493139,3681,3.88537048765041,-0.219548237280979,-5.34841861661095,-0.000184706306811407,0.0151731150991417,1438,0,100
"205","205",530,40181,60723,"Ã…rdal","4643",0.0131903138299196,"4643 Årdal",5239,13.0385007839526,4441,11.0524874940892,-1.98601328986337,-15.2319144874976,-0.00164835792853127,0.0115419559013883,464,0,100
"206","206",363,21199,16283,"Gratangen","5516",0.0171234492193028,"5516 Gratangen - Rivtták",1070,5.0474078965989,1125,5.30685409689136,0.259446200292467,5.14018691588785,0.00021783761047361,0.0173412868297764,368,5,2.00164532661438
"207","207",1203,126155,93497,"Engerdal","3425",0.00953588839126471,"3425 Engerdal",1361,1.07883159605248,1578,1.25084221790654,0.172010621854068,15.9441587068332,0.000145406811282025,0.00968129520254674,1221,18,2.42595434188843
"208","208",463,4394,11796,"Austrheim","4632",0.105370960400546,"4632 Austrheim",2881,65.5666818388712,3240,73.7369139736004,8.17023213472918,12.4609510586602,0.00617073492917318,0.111541695329719,490,27,10.4538516998291
"209","209",2780,58808,5261,"Nes","3228",0.0472724799347028,"3228 Nes",24645,41.9075635967896,30209,51.3688613794042,9.46129778261461,22.5765875431122,0.00741637811240912,0.0546888580471119,3216,436,7.69446754455566
"210","210",382,19595,224334,"BerlevÃ¥g","5630",0.0194947690737433,"5630 Berlevåg",892,4.55218167899974,926,4.72569533044144,0.173513651441694,3.81165919282511,0.00014581879492485,0.0196405878686682,385,3,2.58601713180542
"211","211",1076,96971,68334,"Hemnes","1832",0.0110961008961442,"1832 Hemnes",4485,4.62509410029803,4237,4.36934753689247,-0.255746563405554,-5.52954292084727,-0.000214977755692156,0.0108811231404521,1055,0,100
"212","212",458,32443,377411,"Nordkapp","5620",0.0141170668557162,"5620 Nordkapp",2951,9.09595290201276,2954,9.10519988903616,0.00924698702339555,0.101660454083369,7.71288156809456e-06,0.0141247797372843,458,0,100
"213","213",1104,38118,7806,"Etnedal","3450",0.0289626947898631,"3450 Etnedal",1366,3.58360879374574,1452,3.80922398866677,0.225615194921034,6.29575402635431,0.000189906214327031,0.0291526010041901,1111,7,4.74228239059448
"214","214",3221,88086,111122,"Molde","1506",0.0365665372476898,"1506 Molde",32816,37.2545012828372,34602,39.2820652544105,2.02756397157324,5.44246708922477,0.00161121539780372,0.0381777526454935,3363,142,10.4938764572144
"215","215",1552,42311,10955,"Gol","3324",0.0366807685944553,"3324 Gol",4986,11.7841696012857,5535,13.0817045212829,1.29753491999717,11.0108303249098,0.00107623258297178,0.0377570011774271,1598,46,8.38585090637207
"216","216",1986,107433,95622,"Vefsn","1824",0.0184859400742789,"1824 Vefsn",13469,12.5371161561159,12752,11.869723455549,-0.667392700566865,-5.32333506570643,-0.000553777812659337,0.0179321622616195,1927,0,100
"217","217",2128,25585,68582,"Grimstad","4202",0.0831737346101231,"4202 Grimstad",24969,97.5923392612859,29383,114.84463552863,17.2522962673441,17.6779206215707,0.0123005710616026,0.0954743056717257,2443,315,9.66244888305664
"218","218",901,13078,6196,"Hole","3310",0.0688943263495947,"3310 Hole",6989,53.4408931029209,8570,65.5298975378498,12.0890044349289,22.6212619831163,0.00928090506337548,0.0781752314129702,1022,121,6.9123101234436
"219","219",1012,54420,92292,"Bykle","4222",0.0185961043733921,"4222 Bykle",1011,1.85777287761852,1425,2.61852260198456,0.760749724366042,40.9495548961424,0.000641922847193632,0.0192380272205858,1047,35,6.26229429244995
"220","220",672,33272,15540,"Fjaler","4646",0.0201971627795143,"4646 Fjaler",2869,8.62286607357538,3069,9.22397210867997,0.601106035104591,6.97107005925408,0.00050152995554328,0.0206986927350576,689,17,3.45033740997314
"221","221",1171,47288,11414,"Evje og Hornnes","4219",0.0247631534427339,"4219 Evje og Hornnes",3967,8.38902047030959,4368,9.23701573337845,0.847995263068855,10.1083942525838,0.000707652197486742,0.0254708056402206,1204,33,6.56022453308105
"222","222",1499,20276,18986,"Strand","1130",0.0739297691852436,"1130 Strand",13703,67.5823633852831,14711,72.5537581376997,4.97139475241664,7.35605341895934,0.00375222340588086,0.0776819925911245,1575,76,10.0640258789062
"223","223",2329,8354,77154,"FÃ¦rder","3911",0.278788604261432,"3911 Færder",27501,329.195594924587,30052,359.731864974862,30.5362700502753,9.27602632631541,0.0155017302444979,0.29429033450593,2459,130,20.1277942657471
"224","224",1011,59158,31364,"Nissedal","4030",0.0170898272423003,"4030 Nissedal",1471,2.48656141181243,1535,2.59474627269346,0.108184860881031,4.35078178110129,9.12400201507086e-05,0.017181067262451,1016,5,3.14800572395325
"225","225",1826,8478,13482,"AskÃ¸y","4627",0.215380986081623,"4627 Askøy",30145,355.567350790281,32853,387.508846426044,31.9414956357631,8.98324763642395,0.0156544370942125,0.231035423175836,1959,133,16.7613677978516
"226","226",410,42955,205800,"VardÃ¸","5634",0.00954487254103131,"5634 Vardø",1972,4.59085089046677,2136,4.97264579210802,0.381794901641253,8.31643002028398,0.000320778566015313,0.00986565110704662,424,14,2.68914556503296
"227","227",623,44952,18255,"Rindal","5061",0.0138592276205731,"5061 Rindal",1958,4.3557572521801,1636,3.63943762235273,-0.716319629827371,-16.4453524004086,-0.000602638481709047,0.013256589138864,596,0,100
"228","228",3082,70078,9254,"Kongsberg","3303",0.0439795656268729,"3303 Kongsberg",28848,41.1655583778076,32165,45.8988555609464,4.73329718313879,11.4981974486966,0.00372907510722771,0.0477086407341006,3343,261,12.4063358306885
"229","229",336,4382,221829,"HerÃ¸y","1818",0.0766773162939297,"1818 Herøy (Nordland)",1842,42.035600182565,1982,45.2304883614788,3.19488817891374,7.60043431053203,0.00251663708217801,0.0791939533761077,347,11,4.20556163787842
"230","230",542,9150,976,"Skiptvet","3116",0.0592349726775956,"3116 Skiptvet",3919,42.8306010928962,4740,51.8032786885246,8.97267759562842,20.9492217402399,0.00702558234684002,0.0662605550244356,606,64,6.33836936950684
"231","231",430,22102,4067,"Iveland","4218",0.0194552529182879,"4218 Iveland",1380,6.24377884354357,1639,7.4156184960637,1.17183965252013,18.768115942029,0.000981169857385334,0.0204364227756733,452,22,2.67891073226929
"232","232",1419,38853,37346,"Kvam","4622",0.0365222762721025,"4622 Kvam",8496,21.8670372944174,7812,20.1065554783414,-1.76048181607598,-8.05084745762713,-0.00143950593603367,0.0350827703360689,1363,0,100
"233","233",804,112796,87619,"Grane","1825",0.00712791233731693,"1825 Grane",1447,1.28284690946487,1416,1.2553636653782,-0.0274832440866699,-2.14236351071183,-2.3228482910498e-05,0.00710468385440643,801,0,100
"234","234",634,65278,117706,"SÃ¸rfold","1845",0.00971230736235792,"1845 Sørfold - Fuolldá",1858,2.84628818284874,1793,2.74671405373939,-0.0995741291093477,-3.4983853606028,-8.39416682245739e-05,0.00962836569413334,629,0,100
"235","235",4612,39913,5754,"LillestrÃ¸m","3205",0.115551324129983,"3205 Lillestrøm",94201,236.015834439907,113461,284.270788966001,48.2549545260943,20.4456428275708,0.0274527669759271,0.14300409110591,5708,1096,18.2296543121338
"236","236",1180,20373,17035,"Sveio","4612",0.0579197958081775,"4612 Sveio",5742,28.1843616551318,6092,29.9023217002896,1.71796004515781,6.0954371299199,0.0013860877471047,0.0593058835552822,1208,28,6.67523860931396
"237","237",1163,21072,85256,"Haram","1580",0.0551917236142749,"1580 Haram",9357,44.4048974943052,9685,45.9614654517844,1.55656795747912,3.50539702896227,0.00122301943108645,0.0564147430453613,1189,26,4.79641675949097
"238","238",714,25099,3393,"Hurdal","3242",0.0284473484999402,"3242 Hurdal",3041,12.116020558588,4000,15.9368899159329,3.82086935734491,31.5356790529431,0.00316075543432418,0.0316081039342644,793,79,3.43343615531921
"239","239",4488,29613,4913,"Drammen","3301",0.151555060277581,"3301 Drammen",104487,352.841657380205,115964,391.598284537196,38.7566271569918,10.9841415678505,0.0189787825491203,0.170533842826701,5050,562,19.7951850891113
"240","240",909,23302,16759,"Sykkylven","1528",0.0390095270792207,"1528 Sykkylven",7617,32.6881812719938,6868,29.4738649043001,-3.21431636769376,-9.83326769069188,-0.00258466899376439,0.0364248580854563,849,0,100
"241","241",743,52992,73006,"Fjord","1578",0.0140209842995169,"1578 Fjord",2492,4.70259661835749,2510,4.73656400966184,0.0339673913043477,0.722311396468696,2.85419048352649e-05,0.0140495262043522,745,2,3.27380728721619
"242","242",1638,101040,137568,"Ã…fjord","5058",0.0162114014251781,"5058 Åfjord",4339,4.2943388756928,4269,4.2250593824228,-0.0692794932699927,-1.61327494814475,-5.82589314408496e-05,0.0161531424937373,1632,0,100
"243","243",2492,46238,10027,"Ã˜stre Toten","3442",0.0538950646654267,"3442 Østre Toten",14840,32.0948137895238,15071,32.5944028720965,0.499589082572776,1.55660377358491,0.000400888137309371,0.0542959528027361,2511,19,13.6867761611938
"244","244",331,18265,56455,"Ulvik","4620",0.0181220914317,"4620 Ulvik",1089,5.96222283055023,1215,6.65206679441555,0.689843963865316,11.5702479338843,0.000578108191616728,0.0187001996233167,342,11,2.78637146949768
"245","245",1601,33404,245914,"AndÃ¸y","1871",0.0479283918093641,"1871 Andøy",4553,13.6301041791402,4301,12.8757035085618,-0.754400670578374,-5.53481221172853,-0.000624873784198428,0.0473035180251657,1580,0,100
"246","246",1286,89344,191249,"Luster","4644",0.0143938037249284,"4644 Luster",5371,6.01159563037249,5118,5.72842048710602,-0.283175143266476,-4.71048221932602,-0.000237483425306461,0.0141563202996219,1265,0,100
"247","247",4065,24490,771,"Ullensaker","3209",0.16598611678236,"3209 Ullensaker",43814,178.905675786035,57478,234.699877501021,55.7942017149857,31.1863787830374,0.0342337512042081,0.200219867986568,4903,838,18.2658042907715
"248","248",1536,17348,1280,"Nittedal","3232",0.0885404657597418,"3232 Nittedal",25882,149.192990546461,30903,178.135808162324,28.9428176158635,19.3995827215826,0.0189110680639896,0.107451533823731,1864,328,17.2047576904297
"249","249",79,638,336506,"RÃ¸st","1856",0.123824451410658,"1856 Røst",460,72.1003134796238,429,67.2413793103448,-4.858934169279,-6.73913043478261,-0.0036696722733603,0.120154779137298,77,0,100
